epoch,train_loss,train_va,train_expr,ccc_v,ccc_a,ccc_mean,rmse_v,rmse_a,mae_v,mae_a,expr_acc
24,1.2520564433123489,0.7319860987290442,0.5200703452918133,0.763878345489502,0.30933576822280884,0.5366070568561554,0.4464336931705475,0.3442458212375641,0.3110790550708771,0.28760820627212524,0.724086779158168
25,1.2148934974138579,0.7137766876807603,0.5011168089114136,0.75872802734375,0.3088855445384979,0.533806785941124,0.45276159048080444,0.343291699886322,0.31443214416503906,0.2871919870376587,0.7281661412942704
26,1.2049229170723796,0.7111045962372723,0.49381832022582095,0.7607880234718323,0.30057641863822937,0.5306822210550308,0.4574556350708008,0.3459017276763916,0.32002341747283936,0.28810572624206543,0.7279807157426293
27,1.153261781638032,0.6834378497896858,0.4698239313801413,0.7516044974327087,0.3014047145843506,0.5265046060085297,0.45745745301246643,0.34580621123313904,0.3156593143939972,0.28835439682006836,0.7226033747450399
28,1.1542258979018667,0.6886738306376041,0.4655520697634221,0.7553015351295471,0.30333274602890015,0.5293171405792236,0.4634202718734741,0.353326678276062,0.32496848702430725,0.29447537660598755,0.7263118857778602
29,1.118877804751253,0.6688348863981011,0.4500429180709888,0.7561171054840088,0.2944183647632599,0.5252677351236343,0.46405449509620667,0.34935715794563293,0.30958059430122375,0.29113417863845825,0.7261264602262192
30,1.1038555836123147,0.661028054271771,0.44282752966301586,0.7442172169685364,0.2890683114528656,0.516642764210701,0.4656205177307129,0.34097808599472046,0.3205143213272095,0.2844996452331543,0.713146671611348
31,1.0715896572784176,0.6478400738301426,0.4237495823459782,0.7433502078056335,0.28488752245903015,0.5141188651323318,0.46060019731521606,0.35249266028404236,0.31700053811073303,0.2927529811859131,0.7135175227146301
32,1.047725676783276,0.6358646675413334,0.4118610084760712,0.7491282820701599,0.28899314999580383,0.5190607160329819,0.4602447748184204,0.347815603017807,0.30870476365089417,0.28956806659698486,0.7209345447802707
33,1.0214246032433103,0.6235125106275128,0.39791209164934976,0.7383385896682739,0.2869468927383423,0.5126427412033081,0.47075212001800537,0.3482220470905304,0.31593263149261475,0.29027777910232544,0.712961246059707
34,0.99600952371303,0.6057479053290783,0.3902616189118448,0.7444741129875183,0.28009387850761414,0.5122839957475662,0.47071096301078796,0.3518790006637573,0.31551364064216614,0.2926381826400757,0.7148155015761172
35,0.9746051534048348,0.5960040917283929,0.3786010627415304,0.7332946062088013,0.2766525149345398,0.5049735605716705,0.4718303978443146,0.35500621795654297,0.3174256682395935,0.29437360167503357,0.7035045429260152
36,0.9446021311552127,0.5829925562907151,0.36160957441644737,0.7306323051452637,0.27078765630722046,0.5007099807262421,0.4740460515022278,0.35117316246032715,0.31613704562187195,0.29097646474838257,0.7042462451325793
37,0.9215818668313486,0.5666461400972571,0.35493572757127895,0.7272127866744995,0.2606433629989624,0.49392807483673096,0.4781804382801056,0.35522446036338806,0.3153429329395294,0.29330307245254517,0.7079547561653996
38,0.8882567731410006,0.5530669590638405,0.335189814398082,0.7315989136695862,0.2598336935043335,0.49571630358695984,0.48264065384864807,0.35603684186935425,0.31786489486694336,0.2951093912124634,0.7068422028555535
39,0.8798168085184888,0.5496118439786152,0.3302049640933737,0.7213340401649475,0.26095542311668396,0.49114473164081573,0.4851814806461334,0.36092302203178406,0.317914754152298,0.29801562428474426,0.7007231596514
40,0.8451703131673289,0.5339490677962745,0.3112212456315128,0.719782829284668,0.2623107433319092,0.4910467863082886,0.48124608397483826,0.3577987253665924,0.3175840973854065,0.29584163427352905,0.7012794363063231
41,0.832328424563872,0.5226344301903626,0.30969399227744016,0.724610447883606,0.25936099886894226,0.4919857233762741,0.47923460602760315,0.35182657837867737,0.3129023611545563,0.2909995913505554,0.7012794363063231
42,0.8113480854752545,0.5114637830934236,0.2998843013489122,0.7166498899459839,0.2519168257713318,0.48428335785865784,0.4868248701095581,0.360374391078949,0.3182584345340729,0.2970482409000397,0.701464861857964
43,0.7796444001371702,0.4985220713049355,0.2811223284430976,0.711957573890686,0.25249767303466797,0.482227623462677,0.49137991666793823,0.364181786775589,0.32034578919410706,0.30117762088775635,0.6970146486185796
44,0.7624296286361235,0.4839645000766196,0.2784651282788911,0.721655547618866,0.24924537539482117,0.48545046150684357,0.4889904856681824,0.3610542118549347,0.31380245089530945,0.29826611280441284,0.7023919896161691
45,0.7415518347172573,0.4772762776146705,0.26427555783280027,0.7212703824043274,0.2378547191619873,0.47956255078315735,0.4884226620197296,0.359919011592865,0.3127220869064331,0.29575663805007935,0.6933061375857593
46,0.7379410088307241,0.4723200361984041,0.26562097309664895,0.6996686458587646,0.23191280663013458,0.4657907262444496,0.4909714162349701,0.36484962701797485,0.3138846755027771,0.3010420501232147,0.6910810309660671
47,0.7101868199755161,0.4571667918428164,0.2530200287528386,0.7039288878440857,0.23458392918109894,0.4692564085125923,0.4950799345970154,0.3657126724720001,0.3162594735622406,0.30124127864837646,0.6938624142406824
48,0.6847955579130854,0.43971363424864135,0.24508192404893014,0.7135827541351318,0.22619105875492096,0.4698869064450264,0.49154993891716003,0.3649033010005951,0.3126884698867798,0.2963379919528961,0.6959020953087336
49,0.6719749874474076,0.4382881477001535,0.23368684040615154,0.7124761939048767,0.23876483738422394,0.4756205156445503,0.4921797811985016,0.3699565529823303,0.31084367632865906,0.30389001965522766,0.6955312442054515
50,0.6488476046313792,0.42486078365346563,0.2239868201174709,0.7092612385749817,0.21997687220573425,0.46461905539035797,0.5010249614715576,0.3679136633872986,0.32010436058044434,0.3009754717350006,0.6944186908956054
