epoch,train_loss,train_va,train_expr,ccc_v,ccc_a,ccc_mean,rmse_v,rmse_a,mae_v,mae_a,expr_acc
24,1.1226118542876047,0.5574901946369991,0.5651216582645954,0.5985297560691833,0.15820467472076416,0.37836721539497375,0.574309229850769,0.37316447496414185,0.4467891454696655,0.30251798033714294,0.5714815501576117
25,1.0709195363188562,0.5331984142796254,0.5377211220392307,0.5959683656692505,0.12744008004665375,0.3617042228579521,0.5658031105995178,0.3878554701805115,0.4431103467941284,0.3160647749900818,0.5827925088077137
26,1.045890683392447,0.5272577492539495,0.518632935329164,0.6563496589660645,0.14346611499786377,0.3999078869819641,0.5417547225952148,0.3874891996383667,0.3926861882209778,0.31096312403678894,0.620804746894122
27,0.9742248174905194,0.4978717792507315,0.47635303836691634,0.6480870842933655,0.14817430078983307,0.3981306925415993,0.533595621585846,0.40167540311813354,0.3873409926891327,0.32709845900535583,0.6169108103096607
28,0.959070943107976,0.49402425269681693,0.46504668985303416,0.6334779858589172,0.10430212318897247,0.36889005452394485,0.5874674916267395,0.46302613615989685,0.4267573058605194,0.37401634454727173,0.6248841090302244
29,0.9116181017909357,0.4658093258257135,0.4458087750970279,0.6644536256790161,0.13661569356918335,0.40053465962409973,0.5290473699569702,0.3825053870677948,0.3894393742084503,0.30893674492836,0.6122751715186353
30,0.8903489458147311,0.4607204661863947,0.429628480028326,0.6643640398979187,0.09502361714839935,0.379693828523159,0.5321380496025085,0.45512494444847107,0.3883650302886963,0.3670881688594818,0.5889115520118673
31,0.8510051745564212,0.44653722378587846,0.40446794961863486,0.6627511382102966,0.12104158103466034,0.3918963596224785,0.526468813419342,0.4340466856956482,0.38911569118499756,0.3529522716999054,0.608752086037456
32,0.8255867418610069,0.4362319879928005,0.38935475415347026,0.6642370223999023,0.14752355217933655,0.40588028728961945,0.544033408164978,0.37047043442726135,0.3851795196533203,0.3004755675792694,0.6287780456146858
33,0.7933064114164997,0.42402054930752786,0.36928586158805526,0.6623148322105408,0.13420942425727844,0.3982621282339096,0.5370266437530518,0.40399205684661865,0.38339054584503174,0.32443422079086304,0.6185796402744298
34,0.7709490790337608,0.4085440129802892,0.3624050668968604,0.6569095253944397,0.1355704367160797,0.3962399810552597,0.5162798762321472,0.3750627040863037,0.37746092677116394,0.3017648160457611,0.5929909141479696
35,0.7408921067761698,0.3984996841122877,0.34239242299875705,0.6249711513519287,0.13473370671272278,0.37985242903232574,0.5548863410949707,0.3675452470779419,0.42404627799987793,0.2964726388454437,0.6061561283144817
36,0.7316251469006966,0.3999866994475435,0.33163844731672243,0.6538176536560059,0.11852437257766724,0.38617101311683655,0.5158906579017639,0.40163907408714294,0.3730439245700836,0.3225642144680023,0.6089375115890969
37,0.6984654982938471,0.3794112282743664,0.3190542697768513,0.6611155867576599,0.13114579021930695,0.39613068848848343,0.5310212969779968,0.3807435929775238,0.38443610072135925,0.3066020607948303,0.5928054885963285
38,0.6711843739946012,0.37231056643271554,0.2988738073882467,0.6671783924102783,0.1036778911948204,0.38542814180254936,0.5318624973297119,0.39393380284309387,0.3758063018321991,0.31658124923706055,0.6128314481735583
39,0.6495160713302712,0.3626790704907261,0.28683700064110074,0.6518794298171997,0.14169956743717194,0.3967894986271858,0.5425377488136292,0.389273464679718,0.3854646682739258,0.31418123841285706,0.6167253847580196
40,0.6318316327938271,0.35641895902086757,0.2754126736605595,0.624001145362854,0.12621086835861206,0.37510600686073303,0.5687786936759949,0.3894161880016327,0.4151495099067688,0.3139209747314453,0.6263675134433525
41,0.6194648885989867,0.34821624520950784,0.2712486432088635,0.6260806322097778,0.12914593517780304,0.37761328369379044,0.5327736139297485,0.3646807372570038,0.3921250104904175,0.29354172945022583,0.5942888930094568
42,0.6161478623350162,0.34593082980931517,0.27021703175517847,0.6599668264389038,0.13133637607097626,0.39565160125494003,0.5307160019874573,0.39453187584877014,0.37582939863204956,0.3179955780506134,0.6033747450398665
43,0.6030175394820403,0.3426870402371741,0.2603304990782038,0.6566163301467896,0.11270193010568619,0.38465913012623787,0.5386865735054016,0.40906402468681335,0.3818044364452362,0.3281981945037842,0.6018913406267383
44,0.5774917341119534,0.32953696103198454,0.24795477257145498,0.6531705856323242,0.13135309517383575,0.39226184040308,0.535955011844635,0.36409106850624084,0.3817063271999359,0.2941460907459259,0.6070832560726868
45,0.5648860496400094,0.3227644373454878,0.24212161253017433,0.6476140022277832,0.10751879960298538,0.3775664009153843,0.529108464717865,0.3871936500072479,0.3812708258628845,0.3085850775241852,0.5913220841832004
46,0.5854870765240081,0.33360631925558776,0.2518807572862493,0.6438772678375244,0.14083123207092285,0.39235424995422363,0.5506643652915955,0.37471434473991394,0.39833447337150574,0.30221983790397644,0.5965139996291489
47,0.5430492981814857,0.31102840896576284,0.23202088912890342,0.6613643765449524,0.10551752150058746,0.38344094902276993,0.5345572829246521,0.38813671469688416,0.3687647581100464,0.3109179139137268,0.6119043204153533
48,0.5168702809884931,0.3016009258441323,0.21526935628619148,0.666214108467102,0.1429915726184845,0.4046028405427933,0.547791063785553,0.3849376142024994,0.3964160978794098,0.3112782835960388,0.6124605970702763
49,0.5243169476039228,0.3025628429778079,0.22175410371141008,0.6710907816886902,0.10807722061872482,0.3895840011537075,0.5348318815231323,0.3762509524822235,0.3640187084674835,0.30282559990882874,0.6230298535138142
50,0.5149005458672833,0.30426242280154003,0.21063812361146547,0.6438359618186951,0.11103996634483337,0.3774379640817642,0.5557480454444885,0.37897345423698425,0.41951796412467957,0.30356690287590027,0.6026330428333024
51,0.5038115482191907,0.2970768153273662,0.20673473309492002,0.662144124507904,0.11003632098436356,0.3860902227461338,0.5362709760665894,0.38999608159065247,0.3706163167953491,0.3148171901702881,0.6046727239013536
52,0.5007526148359652,0.2911253760962731,0.20962723820637275,0.6668710112571716,0.12661027908325195,0.3967406451702118,0.5221947431564331,0.36783623695373535,0.3619067072868347,0.2959776520729065,0.609308362692379
53,0.49319702752427924,0.28999323760074674,0.20320378988089796,0.6348087787628174,0.12943826615810394,0.38212352246046066,0.5650720596313477,0.36347490549087524,0.4076022505760193,0.2949845492839813,0.5965139996291489
54,0.482215640132251,0.2872815242649855,0.19493411510604505,0.6276280879974365,0.11138220131397247,0.3695051446557045,0.5485985279083252,0.3923494219779968,0.39459171891212463,0.3147953748703003,0.5564620804746894
55,0.4790407621711051,0.2859128748924695,0.19312788738444675,0.6299493312835693,0.1292210817337036,0.3795852065086365,0.5187073349952698,0.36942943930625916,0.3648230731487274,0.2989334762096405,0.6063415538661228
56,0.4766829056210953,0.2835435470916823,0.19313935830538784,0.65035080909729,0.12249249219894409,0.38642165064811707,0.5212282538414001,0.4320017099380493,0.3587528467178345,0.35063493251800537,0.6055998516595587
57,0.47648950466930834,0.27974373153039495,0.19674577328852186,0.6505070924758911,0.12536978721618652,0.3879384398460388,0.5158329010009766,0.36598455905914307,0.35505205392837524,0.2976211905479431,0.6143148525866865
58,0.4501442730640736,0.2697869539632948,0.1803573197240184,0.6639612317085266,0.0971985012292862,0.3805798664689064,0.5181348919868469,0.397590309381485,0.35142844915390015,0.31803038716316223,0.5994808084554052
59,0.4448144643132969,0.2680815491227102,0.17673291553321344,0.675972580909729,0.1340564340353012,0.4050145074725151,0.5347146391868591,0.36019042134284973,0.3652920722961426,0.2915442883968353,0.6211755979974041
60,0.44334221270096413,0.2673118330620829,0.17603037954411627,0.6464064717292786,0.13805782794952393,0.39223214983940125,0.5395774245262146,0.36093586683273315,0.3839486241340637,0.2922055423259735,0.6054144261079176
61,0.42835188656774054,0.26173945239572166,0.16661243444410476,0.6704509854316711,0.13848517835140228,0.4044680818915367,0.5302866697311401,0.3706372082233429,0.35509422421455383,0.30064529180526733,0.631744854440942
62,0.4370823761820638,0.2656742352411885,0.17140814044088837,0.6087906360626221,0.13077038526535034,0.3697805106639862,0.5584495067596436,0.38055485486984253,0.40992483496665955,0.3053379952907562,0.6139440014834044
63,0.4313249240114805,0.2595206240222772,0.17180430084732043,0.670901358127594,0.11911401897668839,0.3950076885521412,0.5218532681465149,0.36421725153923035,0.3458133041858673,0.29405564069747925,0.6180233636195067
64,0.4169606747943777,0.25163895361494065,0.16532172136857942,0.597437858581543,0.15105494856834412,0.37424640357494354,0.6117808818817139,0.36345934867858887,0.4492831230163574,0.29240965843200684,0.6334136844057111
65,0.41747208301708355,0.2520682089306317,0.16540387372948442,0.6676754355430603,0.12289933115243912,0.3952873833477497,0.5185254216194153,0.37018316984176636,0.34500229358673096,0.30049383640289307,0.6028184683849435
66,0.405741348389017,0.2493249894441157,0.15641635904877452,0.661609947681427,0.14495931565761566,0.40328463166952133,0.5324950218200684,0.3654092848300934,0.36354199051856995,0.2949417531490326,0.6111626182087891
67,0.3818236187023668,0.24329590277747967,0.1385277165419253,0.666176438331604,0.1197257936000824,0.3929511159658432,0.5091290473937988,0.3729681074619293,0.3504493236541748,0.2985788583755493,0.6146857036899684
68,0.40162296892483745,0.24528344774360322,0.1563395212184426,0.6459042429924011,0.12497657537460327,0.3854404091835022,0.5505143404006958,0.36388590931892395,0.37079763412475586,0.29315340518951416,0.6284071945114037
69,0.3886468053865599,0.24374743837016136,0.14489936714817803,0.6671060919761658,0.1396556794643402,0.403380885720253,0.530751645565033,0.37011101841926575,0.34954601526260376,0.29952049255371094,0.6278509178564806
70,0.3855870778116743,0.2403397456835505,0.145247331829682,0.6361270546913147,0.13935735821723938,0.38774220645427704,0.5307533144950867,0.36088886857032776,0.3611292541027069,0.2909630239009857,0.5900241053217133
71,0.38008951293388377,0.2355979373612191,0.14449157579794952,0.6517266035079956,0.132294163107872,0.3920103833079338,0.5133720636367798,0.3626976013183594,0.3438578248023987,0.29270076751708984,0.60949378824402
72,0.3764126484861224,0.23363045047896341,0.14278219746453752,0.650450587272644,0.12336272746324539,0.3869066573679447,0.541182816028595,0.36388111114501953,0.3633117079734802,0.29645752906799316,0.608381234934174
73,0.3906025660743092,0.24091714660899236,0.14968541920795925,0.6608203649520874,0.13317786157131195,0.3969991132616997,0.5404897928237915,0.3609381318092346,0.37311553955078125,0.29110512137413025,0.6219173002039681
74,0.3607340249401693,0.22292679454312514,0.13780723016565488,0.6518848538398743,0.10659893602132797,0.3792418949306011,0.5280874371528625,0.37526440620422363,0.35026776790618896,0.3005160987377167,0.5992953829037642
75,0.3632859443363064,0.22703649832382167,0.13624944553652818,0.6051603555679321,0.13902908563613892,0.3720947206020355,0.5480473041534424,0.380623459815979,0.3789966106414795,0.30695295333862305,0.5959577229742259
76,0.35528661659888444,0.22621750211155092,0.129069114221449,0.6442018747329712,0.10622458159923553,0.37521322816610336,0.513353168964386,0.39030447602272034,0.3435971438884735,0.31325262784957886,0.6215464491006861
77,0.36128918924019365,0.2262010166537518,0.13508817272015927,0.646324872970581,0.14398787915706635,0.3951563760638237,0.5341792702674866,0.392088919878006,0.36666059494018555,0.31725984811782837,0.6178379380678658
78,0.33406663699408806,0.2143884320440919,0.11967820508177568,0.6650453805923462,0.11178597062826157,0.3884156756103039,0.5085607171058655,0.370294451713562,0.32917699217796326,0.29807430505752563,0.6254403856851474
79,0.35325203149703055,0.22104080895854664,0.13221122217260203,0.6655415892601013,0.12214740365743637,0.39384449645876884,0.519805908203125,0.36906108260154724,0.34578049182891846,0.29599449038505554,0.6213610235490451
80,0.3582482076594145,0.2233427379832446,0.13490546891494948,0.6620176434516907,0.15327699482440948,0.4076473191380501,0.5243635773658752,0.37037014961242676,0.3460036516189575,0.3005886971950531,0.6178379380678658
81,0.34724307018692396,0.2181076973929388,0.12913537206222134,0.6563370823860168,0.1367907077074051,0.39656389504671097,0.5343242883682251,0.36545926332473755,0.35016489028930664,0.2968027889728546,0.6215464491006861
82,0.3338012881462677,0.2163816452838749,0.11741964259602376,0.6407569050788879,0.12853053212165833,0.38464371860027313,0.5399532318115234,0.3612527847290039,0.3730943500995636,0.2928684651851654,0.6237715557203782
83,0.33062810230526746,0.21437593481080908,0.11625216788165758,0.6620714664459229,0.13156528770923615,0.3968183770775795,0.5128387808799744,0.3588951528072357,0.34841063618659973,0.28850024938583374,0.6015204895234564
84,0.32993163764926375,0.2107941187061232,0.1191375191915837,0.6364040970802307,0.11985340714454651,0.3781287521123886,0.5479322075843811,0.35950642824172974,0.3647226095199585,0.2909882366657257,0.6011496384201743
85,0.3337378656074109,0.21235174167009246,0.12138612414700292,0.6269232630729675,0.13296286761760712,0.3799430653452873,0.5331225991249084,0.3527674376964569,0.35231292247772217,0.2855972945690155,0.6002225106619692
86,0.3287037492406137,0.21276075405092967,0.11594299482108898,0.6422889232635498,0.13625997304916382,0.3892744481563568,0.529205858707428,0.35460010170936584,0.3461722433567047,0.2861175239086151,0.6115334693120712
87,0.3334753212475823,0.21444600812169506,0.11902931297162765,0.6689644455909729,0.12609988451004028,0.3975321650505066,0.5308755040168762,0.35449081659317017,0.34428736567497253,0.287388414144516,0.6156128314481736
88,0.317585110772892,0.20465846981496474,0.11292664072537517,0.6569387912750244,0.12606827914714813,0.3915035352110863,0.5342928767204285,0.3565119206905365,0.3519448935985565,0.28970250487327576,0.6174670869645837
89,0.3266019957225454,0.21032707799902967,0.1162749184955886,0.6267147064208984,0.1066419780254364,0.3666783422231674,0.5614496469497681,0.3627936542034149,0.38627833127975464,0.2919425666332245,0.6126460226219173
90,0.3215701266272857,0.20485952567999627,0.11671060115658628,0.6476397514343262,0.13583937287330627,0.3917395621538162,0.5341392159461975,0.3562398850917816,0.3514745831489563,0.29013997316360474,0.6018913406267383
91,0.3095362429588325,0.2029189378285156,0.10661730459467192,0.6472904086112976,0.14739644527435303,0.3973434269428253,0.53758305311203,0.362009197473526,0.347311794757843,0.29223740100860596,0.6035601705915075
92,0.3065328110903401,0.20123623175941768,0.1052965788410127,0.6674816608428955,0.08912243694067001,0.37830204889178276,0.5220633149147034,0.3950265049934387,0.3335002362728119,0.3151375353336334,0.6278509178564806
93,0.29800305376655384,0.19451269455471515,0.10349035916067724,0.6199748516082764,0.13871870934963226,0.3793467804789543,0.6187818050384521,0.359226793050766,0.43664467334747314,0.29010647535324097,0.6276654923048396
94,0.2997440436699633,0.19802008392113413,0.10172395994649844,0.6520975232124329,0.11636538803577423,0.38423145562410355,0.5642474293708801,0.3582035303115845,0.4044419229030609,0.2881183922290802,0.6145002781383274
95,0.30132060380056536,0.19900852369851615,0.10231208006551916,0.6390913724899292,0.14353421330451965,0.3913127928972244,0.5492148995399475,0.3522193729877472,0.3668988347053528,0.28433820605278015,0.6169108103096607
96,0.3072100397929412,0.1995433524397492,0.10766668731055745,0.6572796702384949,0.15949581563472748,0.4083877429366112,0.5158241987228394,0.35777488350868225,0.3366604447364807,0.28853416442871094,0.6132022992768403
97,0.2980628236674781,0.1963316707762894,0.10173115317490225,0.657316267490387,0.12755843997001648,0.3924373537302017,0.5163965821266174,0.35872262716293335,0.3312705457210541,0.29077139496803284,0.6135731503801224
98,0.2959934540787888,0.19481330799000982,0.10118014616077325,0.6393598318099976,0.14739063382148743,0.3933752328157425,0.5278232097625732,0.35403120517730713,0.35040855407714844,0.2871222496032715,0.6044872983497126
99,0.29754623458241347,0.19531409163284777,0.10223214236179035,0.6625977754592896,0.12883593142032623,0.3957168534398079,0.5246819853782654,0.35433587431907654,0.3352842330932617,0.28850895166397095,0.6245132579269423
100,0.2867461307733865,0.19141925068369942,0.0953268803330916,0.6654378175735474,0.13538937270641327,0.4004135951399803,0.5332456231117249,0.35345491766929626,0.35183802247047424,0.28598183393478394,0.62043389579084
